,sentence,similarity_with_sub,username
1646,i m happy when i m alone,0.3263693179306986,???
830,now i know how it feels to be celebrity so i don t wan na be one of them,0.32622950259568395,Ayush Manwatkar
1427,before i saw the video i honestly thought the girl that sings this was a year old boy d,0.32622950259568395,vanessa 1011 sparkles_hearts_candy
1343,this song makes me want to play with my dolls and i love this song,0.3255416069424409,Jaylen Higgins Vlogs
2770,am i the only one who was really nervous that he would run into that girls drink a v amp t i was genuinely concerned and then it just left it at a cliffhanger,0.3249980182755276,Ruby LaBonty
1872,ohhhho it is just me and this song,0.3248142584597525,Trenton Louderback
2234,i have b today and i love this song so much b to mee,0.3237422642074101,FaTaL GaMeS YT
2346,it s funny how life works dream of doing it big and being remembered as someone important yet hate having to be in the public eye not saying they should deal with it but it s just interesting how life works and i really love the message in the song and the video,0.32352761098765453,BelleFille94
2410,and it gets me every time,0.323074240823325,Jasohjara Martinez
1535,a v amp t i just realized that p is in the vid,0.3229215277973639,Tugba Altinok
394,e myself and i,0.32291413662556306,Nabash99
770,oh when i first heard this song it just killed my heart and my heart is died even now,0.3224361362864318,???
2259,it s just me myself and all my millions,0.3213981078151144,Buzz Entertainment
115,i always got myself that s all you need,0.3213981078151144,WEDO35
1220,i thought he was black when i heard this on the radio damn eminem,0.3206400934098901,Kim Taehyung
235,i m watching it on july and i will watch it again next year even afterwards nice mood song,0.32053945313180576,Ksp _b
211,i willl cry if i can get bilion on this coment,0.320398703361447,Jackie Cressman
2595,i like you,0.3203523489031034,Lexani Galvan
407,this should come up with de la soul me myself and i,0.3203523489031034,Lachlan1838
357,i love this,0.3203523489031034,Harley Quinn .
2248,overplayed now i m sick of it i truly hate shitty radio ruining good songs,0.31989116575026955,Olly Adkinz
2189,btw i am also dreaming about a life like his for a long long time god he has it and complains i am sorry but to people who dream about it looks a but ungreatful,0.3198605911536954,Marie - Ella
2636,these things happen and i m ready to love it,0.31928732902759754,Warriors #30
2768,his voice is raspy and i love it,0.318382292945698,Desiree Santos
1262,got me for life,0.3183660501942171,Jaheem Rochester - Ross Drive PS (1419)
2875,got me for life,0.3183660501942171,Lee Melvin
2739,i like this music very good my home is the brasil,0.3181415199996726,Eric Santos
897,sooooo goood i like it,0.31729870935466054,ben ismael
2098,i think the different geralds in the video is all the things he wants to do but he can t do all that stuff,0.3153339925733198,saurabh dargula
809,i love it this song is on fire,0.31516631018867075,lugi HD
762,i this song,0.31510067105223283,asher dov angel Biggest fan
1288,a v amp t what i tell myself when i m felling down,0.3147153123687714,I.A.M. RODNEY
2964,my boyfriend just asked me to marry him while this song was playing i said yes this song is so special to us now i love the video and its so catchy check out my boyfriends music video by searching quot lucky wannabe hd official video quot he s getting popular fast who else is here on march,0.31424776022625034,hse geneld
2115,can tell me about the life like this i minds feel just my self dont care its out side or alone,0.31362172890832574,Fabian Anugrah Putra
2927,my boyfriend just asked me to marry him this morning while this song was playing i said yes this song is so special to us now its so catchy and i love the video check out my boyfriends music video by searching quot lucky wannabe hd official video quot people compare him to eminem getting popular fast who else is here on march,0.3135712085165974,musiceater21
18,when i heared this song the first time i thout he is black but he is not great voice and work keep doing this,0.3135583188101571,walid belabbes
1443,shit i love the songgg,0.31323077718344694,Alice in wonderland
250,i dont need no hand to hold she got that dick up in her nose,0.31236669063467615,Slaughter•_• Gang Official Gang official
695,beba rexha i got that fire in my hole,0.3123019349524225,Kartik
2773,my boyfriend just asked me to marry him this morning while this song was playing i said yes this song is so special to us now its so catchy and i love the video check out my boyfriends music video by searching quot lucky wannabe hd official video quot he s growing fast and people say he s the next eminem who else is here on march,0.31226054490002747,musiceater21
1030,i m still trying to learn the rapping,0.31195032743164347,Nuk3 Mike
746,last summer i watched it same time and now and next summer too so long as i live,0.3119337497604517,BreTTZZ Gaming
2090,whoa when i first heard this i thought they were black is a dope song though,0.3108783331793011,Mr_mvp23
2416,aww poor g i hope you know i love you for you and not for your stupid money i m sorry you feel that way,0.3105188224026379,Mia Guzman
884,i really thought this was drake shit he fooled me for a while,0.31030740561777936,Michael Brown
645,i love you,0.3098489932013623,Get our sergioGames
479,i love you,0.3098489932013623,sherrie sheppard
1142,i love you,0.3098489932013623,Makyla Corbeil
71,i love you,0.3098489932013623,Natalia villa
2494,i love you,0.3098489932013623,Aria Candy
977,i love you,0.3098489932013623,lala roldan
924,omg this so is sooo good i better tell my friends boring i already know this songs,0.3096518336056887,TOSWAG FOR ME
658,i like it if today is june,0.30942271642033653,Valentina Indiscreet
2307,uuuuui lol i dont need a lirics to sing,0.30926987733152517,Patricia Garcia
1230,myfav song i love it,0.30916284501223334,??? ???????????????
601,i like the g parts,0.30916284501223334,bruh 12345
1004,woow i love it giiis,0.30916284501223334,labou moka
2945,before i seen the video of this song when it first came out lool i thought it was drake he raah does sound like man haha,0.30889510195948766,YungDon Mafia0121
2352,the scene in the bathroom is just me in my everyday life always,0.308860435896812,nattasarocks
408,i can relate to this sound,0.30822025273949394,Gerald Worrell
1208,just me myself and life the one its left to die or fight,0.3077845811818624,Nickos Moshovis
813,grrr she seaid it wrong its me my self and me,0.3077845811818624,Standup47
2565,everybody talking about fake friends but i m just like me my self and this beatiful mustand there xd lt,0.30712887892662655,Mad_Knife aka. Day_Light
1309,i just see here on the stage in madrid,0.30623781971062786,Magalena Macuba
1290,it s just me myself and lies,0.3059846862378883,Douglas Burditt
2143,not a racist comment i actuallt though it was a song for a black singer then i watched the video wow great voice tho,0.30551836191758897,Dina Esmandar
1713,i also like the papapapapapa and the corious,0.30490501690923727,Maria Rinta-Rahko
1190,i don t like strangers either they make me anxious,0.30490501690923727,Liz the fluffy unicorn
2584,i like bleach,0.3045973153504917,Logan King
956,i luv you,0.3045973153504917,Niftey
227,i m shook i guess living that life is pretty overwhelming huh nothing s real anymore,0.3044463676652466,Courtney H
