,sentence,similarity_with_sub,username
3823,top d,0.0,Vitoria Kamile
3821,falta name of love,0.0,Ramon Altamirano Sanchez
4489,amazing song so emotional,0.0,Josip Mandic
3819,dope tune,0.0,edmerica
3905,come back to dubai martin,0.0,abos4lem
3906,martin garrix love,0.0,Carlos  Vargas
4997,qu hay,0.0,phuong tran van
3978,wauw cool,0.0,hajrije Sabani
3995,nice song,0.0,Šimon Šplíchal
4400,here before millions,0.0,Jenny K
4402,yes eindelijk,0.0,Jim.
3991,,0.0,Nicolo Ranni
3990,b finally,0.0,ZeenWTF
4819,best track form martin garrix,0.0,CRIVELO MUSIC
4406,rom,0.0,Flori Iancu
4817,mistrzostwo,0.0,Rogmeet
4816,que som foda vey,0.0,Douglas Patrick
3982,go back to big room,0.0,Alexander Canillas
4407,ale badziewie nic specjalnego o,0.0,Szymon
3981,,0.0,Dulce Montoya Zuñiga
3979,,0.0,Mitch
4678,finally,0.0,Guilherme Pereira
3966,lt sick,0.0,Crack Mashups
3977,martin garrix getting matured,0.0,Thanveer mohammed mujawar
4815,nice,0.0,Roy Groot
4408,so generic,0.0,rafa montejo
3975,est cool estoy impaciente para escuchar su,0.0,Luis angel alfaro moreno
3974,added to favorites,0.0,Marcserr
3973,sztos,0.0,Ravtex
5013,gank da ilha,0.0,murilo lucas
4410,great song martin garrix,0.0,noud minnaard
4679,,0.0,adrianypunto
4413,very cool,0.0,?????? ??????????
3971,wow,0.0,Poison
5015,agora que venha name of love,0.0,Kalinca Costa
3969,,0.0,Odalys Madera
3996,ahhhh la ame,0.0,Silvana Betancourt
3997,my favorite dj,0.0,Marian C.U.
4399,kd os d um salve,0.0,Vitorini Network
3998,fin b,0.0,Renato Anderson Briceño Quispe
4675,woooohe,0.0,RIMETT MODS
4826,lekker nummetje,0.0,tijs kok
4027,cool thumb up,0.0,Adam Vl?ko
4998,esta lindo espero que el track con shinoda sea mejor garrix grande v,0.0,Luis Beltran
4825,what,0.0,DANIEL Veliz
4022,martin garrix ers lo mejorrrr lt,0.0,Qhz Show
4389,really nice,0.0,Nank
4390,cool,0.0,ALI3N
4999,,0.0,Lolly_Mspx
4015,cade os brasileiros nessa porra martin garrix,0.0,Katiene  Dantas
4012,best dj martin garrix lt,0.0,EDM | Deepsid3
4391,under club,0.0,Louis Bates
4394,hay qu nh ch q b l l,0.0,Anh Nguyen
4010,perfect,0.0,Ý Hoàng
5003,viva martin garrix ctm,0.0,sebachile
4009,laik si haces momos,0.0,DAVID
4008,aye aye aye,0.0,InDeep
4725,come to brazil lt,0.0,Fernando Cabral
4007,nice track,0.0,ToMascZx ggx
5006,insane job,0.0,Jokerr
4006,aaaaa lt,0.0,Luis Lamas
4005,electro house,0.0,fransco133
4004,exelente music,0.0,Alex Vega
5007,hermoso martin lt tiene un gran talento es el mejor,0.0,Edwin Torres
4000,what happened to dont crack under pressure,0.0,Firecat
4397,rawr,0.0,ChimaeraMusic
4820,amazing,0.0,Octavio Narvaez
3967,tmgs,0.0,Edm Troll
3965,sick,0.0,Matt Angels
4800,,0.0,Kentale Brown
5033,es perfecta,0.0,jazzmin martinez
3931,que hermosa canci te amo,0.0,Tushkita
5027,yessddd fucking gold,0.0,PRO Matrix
4427,quanti italiani,0.0,Orly Jakks
5028,,0.0,Fit fit
5029,incredible song,0.0,Osvaldo Delgado
3928,,0.0,Isabela Lepinsck
3927,nice song martjin,0.0,Carlos Sintes
4804,woohooo,0.0,Nick D
5031,increibleee,0.0,Cecia Martinez
4803,awsome then other,0.0,shivam agnihotri
5032,hi,0.0,HD Spimlaf
3923,kshmr s remix anyone,0.0,Khalid Al Shammiry - ???? ??????
4430,martin garrix,0.0,Kunal Sharma
5034,eres lo mejor mejor mejor,0.0,Lorena Mendoza Guadamur
4814,o,0.0,????
4431,lekkah lekkah,0.0,ThreePoint0
5035,x fiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiinnnnnnnnnnnnn,0.0,Richard Parker
4802,nice bro,0.0,D itchy Shiu
3919,great,0.0,DutchRacer19
4266,woww thailand,0.0,Emines Joker
3917,finally,0.0,Adrian Carlos
4710,sounds realy sick man d,0.0,MANU
3915,,0.0,UNZO_FaZe
4436,great,0.0,Luap 88
5179,na na naaa na naaa naa naa nana,0.0,AndikaHonda18
5038,matin garrix show,0.0,btxMcFly 96
5039,good good,0.0,Rodolfo Roque
3912,perfeitaaa,0.0,Laurenline Evangelista  Correia
3932,love youu so much,0.0,nienke cijvat
3933,el mejor,0.0,Brenda Leyva
4683,love from malaysia lt,0.0,Hello Fromtheotherside
4426,go garrix,0.0,Gautam Gadipudi
4813,ok next name of love,0.0,Fahry Ramadhan
3963,,0.0,Ilya Isaev
3962,cade os,0.0,kevyn milarch
3961,yeeees,0.0,Greysekai
3960,best song ever,0.0,Thordur Lemon
4680,,0.0,Catia Teixeira
5017,,0.0,juan pablo tapia galvez
3957,better than anyone,0.0,Jim 1926
5018,perfei karalhooo,0.0,Gray Boy
3956,yea yea yea,0.0,Alexandre O.
5197,martin mandando muito bem novamente,0.0,xxxtryagain
3953,amazing,0.0,Michael Aiden
3952,woooow cool love ya,0.0,garrix lover
3951,como siempre genial te amo,0.0,Itziia Kiimberly Lavoranen
5181,x fin se liber d pedazo de tema d d,0.0,Richard Gallegos
5019,nice,0.0,Marlinde de Bruine
5020,fking good,0.0,Vicky Lim
5021,muy buena canci esta muy buena,0.0,p kekieres saber eso jajaja saludos HailLH
3949,por fin salio d,0.0,Robinson Carrasquero
4419,garrix lt,0.0,Jérémy Gava
3947,,0.0,Federico Gaglioti
4626,o melhor martin,0.0,Pedro ?? 1904
4422,music art my summer track,0.0,Yassin Riabi
4423,finally,0.0,Marcelina ?yta
3940,pesada,0.0,BlackZeuxx
4806,fucking sick clip,0.0,Valent1 Sur YouTube
3939,coolest track ever,0.0,Ranawade Omkar
4801,yes man awesome drop,0.0,Charlie Covarrubias
2614,days milion viws,0.0,Paula Cristina
3553,martin eu te amo q delicia de musica e clipe espetacular,0.0,David Lopes
1050,oh yeah garrixer promise,0.0,Raquel Joseph Dun
1102,tiempos aquellos en los que martin era soltero v,0.0,Mariana Valdes
1103,billboard top congrats martinnnnn,0.0,Caleb Dudek
1104,giaro,0.0,bel siq
1105,love,0.0,Luna 100% Divercion
1107,,0.0,O JOHN
1108,t,0.0,Kelvin Apolônio
1110,t,0.0,matheus freres
1114,vim pelo t,0.0,Laranjo
1115,huehuehue,0.0,Gustavo Tadeu
1116,,0.0,Camila Duran Basurto
1117,cad o pessoal que veio pelo t,0.0,Sabrina Brito
1118,t,0.0,Jenny Anjos
1120,teddy,0.0,Uma army perdida
1121,algum,0.0,ed 154
1122,quem veio pelo t,0.0,Rangers Openings
1123,very good,0.0,dudinha Abreu Alves
1124,t o,0.0,Alex
1126,so eu q vim pelo teddy kkkkkk,0.0,spacegames rj
1128,t,0.0,Army Trouxa
1130,music excellent,0.0,Richard Rocha
1131,vim pelo t,0.0,Capivara Azul
1132,vim pelo t,0.0,A CULPA É DA YASMIN
1133,vim pelo t,0.0,han zo
1100,great,0.0,Marcoantonio Delpozocamacho
1097,have copyright,0.0,Kand Gamer
1096,da hora,0.0,Matheus Cosim
1073,la mejor musica tiene mart garrix el mejor,0.0,Juan Jose Ayala L
1056,untold,0.0,RomaniiAuTalent 2017
1057,foda,0.0,layon teizergames
1058,abi iyi yaaaa lt tr,0.0,Musa Dursun
1059,t lt,0.0,Mary Barbosa
1065,foda se quero cu,0.0,Victor Augusto
1066,t,0.0,Kailane Brito
1067,nice as always martin,0.0,SAMIR GGG
1068,tem algu ouvindo pelo t,0.0,Guilherme Mendes #777
1071,lel,0.0,James Rouvie Perez
1072,t,0.0,Pedrinha Rodrigues
1074,la mejor musica tiene mart garrix el mejor,0.0,Juan Jose Ayala L
1095,amazing job,0.0,Yana Yanovna
1077,wow b,0.0,Abdou m.c.f.c
1080,,0.0,Feh Medeiros
1082,t,0.0,Near
1083,good songs martin,0.0,santi jaramillo sepulveda
1085,solamente millones,0.0,Don Capicua
1086,vim pelo t,0.0,Wendel Assumpcao
1088,reportandome de peru,0.0,MayColL ReYes
1090,great song just great,0.0,Antonio Palmeirim
1091,pokemon go tr,0.0,Ken Masters
1092,baek garrix,0.0,Muhammad Hazim
1134,quem veio pelo quot teddy,0.0,Narrador Da Zueira
1135,aqui pelo teddy kk,0.0,Rhuan Nascimento
1136,wtf como vim parar aqui,0.0,Toni AlgumaCoisa
1202,eric prydz rhythm,0.0,Moses Nzomo
1177,ushuaia ibiza,0.0,Davide T. Durso
1180,faastttt,0.0,JAVI SAM H.R
1182,,0.0,Glyn DeBarbieri
1183,wow nice song,0.0,abhaypal singh shahi
1187,padrisima cancion,0.0,Arturo Pacheco
1188,buscando pokemos,0.0,SULAY Masache
1195,ma blur,0.0,Dr Snip3r
1197,awezome,0.0,Gladys De Leon
1198,lindo brother,0.0,Luis Miguel Dominguez Portilla
1200,niekdo slov,0.0,Roman Van?o
1204,polska przejmuje w gore,0.0,Biuro Regionalne ORIFLAME
1175,wew y,0.0,X DIAG
1207,musica muito boa parab martin,0.0,JOGO RUIM
1208,martin garrix,0.0,angelica a
1210,bale,0.0,digdam
1217,favo,0.0,Pepe Cruz
1219,great song,0.0,Danny Parker
1221,,0.0,Daisy Catalina aguirre
1224,south africa vs namibia,0.0,wesley meiring
1226,perfect,0.0,paola juanico
1230,nossa mano que m foda viciada nela demais,0.0,Sandra Caroliny
1233,best martin garrix song,0.0,Faris Ahmad
1176,la amo,0.0,milee pop'
1173,martin lt,0.0,zempora gamer
1137,quem veio aqui pelo t,0.0,luiz  gustavo silva
1150,still prefer his older music,0.0,marnix de brock
1138,vim pelo teddy,0.0,Strike One
1139,algu veio pelo t,0.0,Caio Batista Holanda
1140,vai vim gente q veio pelo t,0.0,Beatriz Santos
1142,namibia,0.0,Anton Schoeters
1143,mala nojoda,0.0,sleider isaza
1144,wow,0.0,DJ ANGELZ
1145,beautifull music,0.0,Lucas Net
1147,ooo,0.0,Fernando Hernandez
1148,muy dura,0.0,Imanol Soto
1149,lt,0.0,TheNS Kors
1153,,0.0,sagia sar
1172,temonn,0.0,gris pop star
1154,jddkdksfk,0.0,duyminh123 tran tt
1155,ksddsdjs,0.0,duyminh123 tran tt
1157,zieke plaat ik zou je graag willen ontmoeten,0.0,Emiel Staal
1159,all about third party,0.0,HUDNonie
1160,omfg,0.0,0_0 Rush Shequaan
1161,ma quello blur,0.0,TanScosck Channel
1162,swagger martin garrix,0.0,Subodh Dubey
1166,hello mom hola mama,0.0,robert galindo
1168,foda demais,0.0,Lívia Lima
1169,nice,0.0,DJ YHYH Official ( ??????? ??? )
1053,esta buena,0.0,carlos sj7 alarcon
1048,uuuuuuuuuuuu,0.0,Magaly Rojas Rozo
839,simplismente perfeito esse som,0.0,Prof. GILMAR
1042,lt,0.0,João Pedro
899,buscando pokemos,0.0,Diego Rubiano
900,haha,0.0,Vidin Singh Thakur
901,go go lest go,0.0,Mary Estrada
902,esta chulisimaa,0.0,ibairoca
904,je t aime plus que tout tu es le meilleur,0.0,Revathi M.S
910,xd,0.0,Garcia Natalia
913,hi d,0.0,Julio Morris
917,great job absolutely fantastic,0.0,Erdion Vito
918,cad os,0.0,Kaio Gomez#CDG
920,,0.0,angel villarreal
922,t kkk lt,0.0,Djavan Silva
925,trots op mijn boy,0.0,Wilma Ram
933,thailand lol,0.0,??????? ???????????
936,esta padre la rola quot quot,0.0,ricardo ruiz balam
937,great one,0.0,Enpon & Sven
938,bueno,0.0,bastian reyes gatica
939,garrix guetta,0.0,Poor Tobie Boo Husky
941,lt lt lt,0.0,Anthony Suarez
942,love,0.0,Erick Mateus
945,quem t aqui pleo teddy,0.0,Juliana Furtado
946,loveeeeee,0.0,KBSBEATZ
948,soy el unico que habla espa,0.0,Degow
950,e ai mig curte o v por mim,0.0,arcade play
898,que cancion tan perfecta,0.0,Anonimus laconchadetuhermana
897,pokemon go,0.0,Rick van Moll
893,es ta bi chido,0.0,Uriel Orosco
864,cool,0.0,Nam Máo
844,grande martin garrix eres el mejor te apoyamos desde argentina,0.0,nahuel fr
847,,0.0,Emiliano Rodriguez Vega
848,,0.0,Emiliano Rodriguez Vega
851,flashback ultra intro,0.0,agea selli
852,martin garrrix skrilex diplo marshmello r son algunos de mis favoritos skrilex,0.0,Harcore Dubstep
855,great martin garrix,0.0,diego alejandro castillon nieto
856,otro hit te martin garrix,0.0,mariposa 1996
860,fodaaaaaaaa,0.0,KAROLINE GOMES
862,cul,0.0,David El crack v:
863,mi favorita,0.0,Litzy Zepeda
867,very nice,0.0,João Victor Alves Neto
892,chevere la musica,0.0,Jhosua Garcia
870,aguante martin garrix loco,0.0,Liliana Quispe
871,hey martin garrix nice song,0.0,???? ???????
874,best songs ever,0.0,Aldryn Rocha
877,vamos el lenador,0.0,Carlos Omar Tejada Mancia
878,bonjour,0.0,BlackX_1202
879,foooooda,0.0,Matheus Rangel
883,el mejor drop uff echenme agua fria xdxdxd,0.0,Miss Jackson
886,,0.0,M Kautsar
888,muy wapa esta rola chavos xd,0.0,Fleeiis GameOver
889,omg what song so beautiful,0.0,Sebastian RS
952,cade os brs,0.0,Matheus Pinheiro
955,muy buena,0.0,Luis Fernando Poma Rivas
956,,0.0,Acasia Rodriguez
1021,muito legal,0.0,Carlos Carlinhos
1003,simplesmente fodaaaaaa,0.0,Dihelen Jacob
1006,nu ca manelist dar salam are mai vizualizari,0.0,Eduard Edytaa
1007,,0.0,Raghvendra Tiwari
1008,de mis canciones favoritas y el video super genial los lugares el panorama muy bacano todo,0.0,Dario Sanchez
1011,namibia,0.0,Elena Esse
1014,mandi ee ko,0.0,AULIA ZAHIRA
1016,si,0.0,Sergio Andres Martinez Mundo
1017,hlles,0.0,Sergio Andres Martinez Mundo
1019,my favorite s dj s david guetta amp lm harris garrix amp w dj zoio karaio,0.0,Ronaldo Oliveira
1020,shit,0.0,Eva Aruebose
1022,smierdzi,0.0,Scooby Doo
998,des fran,0.0,Sabi
1023,amazing,0.0,Danny C.
1024,t gt,0.0,Beatriz Callegaro
1025,iam guessing they went to australia,0.0,Ex Replerming
1029,amo sta canzone qualche italiano,0.0,Bebbo Show
1031,sonzera mano,0.0,Gustavo Zanatta
1033,ik hou van je,0.0,oxstarbeauty
1036,,0.0,Jared Delgadillo G
1037,,0.0,Haniff Aiman
1040,perfecta,0.0,Enfermero El
1041,t,0.0,Juliareus Quirinoreus
1001,skrotox,0.0,Gloria Maria Aponte Duran
997,fraiche la music,0.0,Lucas Oliver
957,omg,0.0,two ghosts
976,idolo de martin garrix,0.0,Ivan Borja
958,v p t,0.0,Patriota sem fone
959,fascinante el lugar,0.0,Alí Cano
960,very good,0.0,XXJuanproXX 321
962,man from wombass,0.0,Fjr Gaming
963,please push good,0.0,?????
965,,0.0,Andredx
966,goyang mas,0.0,haji sukusno
968,cool l,0.0,ubaldo mtz xD
972,u r awesome martin,0.0,Kv Nikshep
973,bobo,0.0,Rafael Lins
978,dahora,0.0,Isa Soares Soares
996,fraiche la music,0.0,Lucas Oliver
979,cool v,0.0,Greis Castillo
980,cape town,0.0,nadia fredericks
981,coi capelli legati sembra blur,0.0,Alex Duchaine
984,toyota publicity hhhhhh,0.0,Wael Chorfan
987,fuck those wo diskiled grrrr,0.0,Mk HPz
988,cape town my boy,0.0,Crude
989,dj,0.0,Erick Huaman
990,tu culo,0.0,Ana belen lucas
992,,0.0,Eluney  Moncada
994,boys,0.0,Ronan Gallagher
1236,hellow brassiilll,0.0,Fernando Souza
1238,south africa,0.0,Arya Jonathan
1242,mi mejor musica,0.0,David Rivera Vargas
1243,pq essa m s tem isso de likes,0.0,NãoInteressaMeuNome ;-;
1524,when playing pokemon go,0.0,NOAH Shirsat
1525,awesome,0.0,Romain Valette
1527,sajat,0.0,Phansopkar hamid
1528,hamid,0.0,Phansopkar hamid
1529,awesome,0.0,Joelle
1530,cape town lt,0.0,Deon van Niekerk
1533,,0.0,Pixel Floop
1536,amazing song,0.0,Dihelen Jacob
1537,martin garrix foda t novo e t talentoso,0.0,Drucker
1542,suomi,0.0,tomas lanki
1545,garrix,0.0,Alain Dias
1547,te amoooooo,0.0,Pandicornio Fresa
1548,toyota v,0.0,ann quintanar
1549,,0.0,Frank Cabrera
1550,f,0.0,Wendel AF
1551,martin nerde videoyu martin herhalde amk,0.0,Kara banka
1554,harmony lt,0.0,TheRustters
1557,rolnicze disco u,0.0,Magenta Costam
1558,noah lol,0.0,Chi Chung Chang
1565,third party lt,0.0,arithmetisches Mittel
1567,garrix emf,0.0,Alexis Pellegrino
1568,martin garrix please come malaysia d,0.0,Ah Hao
1569,,0.0,Justin Soto
1522,,0.0,Fabiola Souza
1521,,0.0,albermakin 115
1519,wow,0.0,SSA
1495,love martin garrix lt,0.0,Yessica Hernandez
1470,beauty by martin garrix future of dj,0.0,The Phenom
1471,its very amazing,0.0,jonathan Zuñiga
1472,amanzing,0.0,kamikaze 360
1474,yes martin garrix,0.0,Isidra  Hilario
1477,auspiciando las vans v,0.0,XxjsxX xX
1479,cooooooooooooooool,0.0,Arturo Sosa Rodriguez
1482,,0.0,RoseYT
1485,aloh youtubemp v,0.0,Joaco Pantsus Locos
1486,nice,0.0,Sebastian Ignacio Berrios Alegre
1494,,0.0,Vivifemilya 1212
1496,fucking boss,0.0,gmail gmail
1517,martin garrix,0.0,Paolo Escobedo
1497,arriba el trance ustedes del edm jodanse ustedes solo son de moda,0.0,José Santi
1501,,0.0,Thamyrres Ribeiro
1505,melhor amo,0.0,ana Lucia Vaz
1506,alguien sabe donde puedo encontrar el mu blanco el que tiene como sonrisa malvada de mart garrix,0.0,Christopher Franco
1507,best song,0.0,octavio jimenez guillen
1508,martin garrix el mejor dj,0.0,Cristian Master Gamer
1511,superrrrrr,0.0,taras chernata
1513,x,0.0,Camila Delgado
1515,,0.0,Diego Andrade
1516,la mejor musica sin dudas,0.0,RodrigoC17
1570,welcome my channel music electro,0.0,Exércitos Music travel
1571,woow amazing song lt,0.0,oussama bensaid
1572,garrix lt,0.0,MusicStar
1662,good,0.0,Septhoz
1641,muy buena la m uuuuuuuuuu,0.0,morramontecinos 41
1643,thailand lt,0.0,Jo Narsiz
1645,beautiful music,0.0,simo gamer
1646,beeeest,0.0,Gustavo Montelongo
1647,disiertto,0.0,Ady Jorge Salvador Culquicondor Altamirano
1648,,0.0,Sergio Sergio
1649,tiene copyrigth,0.0,ByVix
1653,foda,0.0,swag da favela
1659,j aime cette musique,0.0,Ryan Depret
1660,inglesi vedete vorrei ma non posto,0.0,Dark Boy
1663,cade os nessa porra huehue,0.0,donizete ferreira
1635,third party ayyyy,0.0,Oleck Araiza
1665,boleh boleh,0.0,Cherry Blossom
1666,martin garrix hablame,0.0,Luis Curi
1667,,0.0,Alexa switf de garrix
1669,third party martin garrix,0.0,Gerson Dominguez
1672,why so long hairs,0.0,ReviewFR
1673,lol,0.0,santiago hot spanish
1676,calvin harris style o,0.0,atya Megtapi
1677,fico top,0.0,Diego Souza
1684,cucu cantaba la rana,0.0,Eg Computer
1685,lt,0.0,LukasZeOuf
1636,aue,0.0,Lucio Dalla
1628,hooooolaaaaaa,0.0,JOSE ENRIQUE
1573,,0.0,??????? ????????
1598,,0.0,???
1574,brasil,0.0,wellyngton farias
1579,power garrix,0.0,Rafaelmauzin Bg
1583,lixo,0.0,Vinicius Perez
1587,sigue haci,0.0,Isai Yepez
1589,mmmm very commercial,0.0,Andrea Camossi
1591,nice,0.0,Vladimir Kindin
1594,peru,0.0,CARLITOS VS PERÚ
1595,,0.0,Pacman bien shido apoko no karnal :v
1596,very good music,0.0,Jesse Prins
1597,bellissima canzone,0.0,iangelo iangelo
1601,best song,0.0,BLACK CHANNEL
1624,vacan martin garrix es un genio de la musica electronica,0.0,Piero Ventura
1605,,0.0,Donna Fuentes
1607,mart garrix el mejor,0.0,DJ IRONHID3
1611,one word quot amazing quot quot beauti,0.0,Nitro Rex
1613,,0.0,Evi K
1615,next tiesto right here,0.0,WaffleSpaz
1617,,0.0,wilawan boonsupha
1618,seperti singa di alam liar martin garrix amp third pesta video kantor,0.0,Trap Nauli
1620,b corre forest,0.0,DanielsArmy.
1621,third party martin garrix,0.0,Ye Da
1623,martin look cool gangsta,0.0,surjeet singh
1465,super,0.0,Angy Veliz
1464,super,0.0,Angy Veliz
1460,amazing martin garrix,0.0,Je Acopio
1322,music copyrite,0.0,Pro_MasterPT
1302,hola ameu,0.0,El Jhonny
1303,,0.0,Javier Antonio Mora Garcia
1304,e bellissima,0.0,Angelo Murru
1305,cool,0.0,diego ignacio
1310,he s just hatching those eggs,0.0,Jungle Or Afk
1312,damn b,0.0,• Devzy PS3 †
1316,very nice,0.0,Panos Koloko
1317,mt bomm,0.0,Lucas Reis
1318,my three favorite dj s as of july martin garrix marshmello alan walker,0.0,Lieutenant Dan
1319,nicee song,0.0,Sausi?s Tv
1323,best song ever,0.0,Carlos Muñoz
1296,emf fr,0.0,tom_ f_i_t
1324,good,0.0,Angel Ramirez
1326,que cancion tan mas padre,0.0,Bryan Manuel
1328,best dj,0.0,Rocio Navarrete Rodriguez
1329,lyrics pls,0.0,Tín Ti?n T?
1338,lt,0.0,OMG
1339,very very very good d,0.0,Cortteza
1350,ouais melon ouais,0.0,Gandhi Panda
1351,better than animals,0.0,Sunshine !
1353,,0.0,LEMON DEVIL
1355,,0.0,Hélène M
1301,iloveking lt,0.0,Apicram Klinampha
1295,bad,0.0,otolandia perez
1359,en trouwens waarom meer dan dislikes,0.0,Leon Feskens
1271,hold up,0.0,ColdLion
1244,step go fullscreen step type quot awesome step enjoy,0.0,Costella Official
1248,singer,0.0,Bena Hag
1251,good songs,0.0,Rizky Agungg
1252,genial,0.0,Víctor Aguirre
1254,,0.0,Tais Alvarez
1256,awsm song,0.0,Shubham Dwivedi
1258,fuck yea,0.0,Nelson Gonzalez
1259,eu vo come teu cuuuu,0.0,PEDROKK2 O FODÃO DO YT
1264,marti garix juntate con skilex asen bu enas ecualisa siones,0.0,Hector Hernandez
1268,je kiff cette musique,0.0,Clement Raffestin
1272,very nice song,0.0,WeeD
1294,biiiiiiiiiirr,0.0,Ygor Soares
1274,esta canci es de otro dj pero la letra ed diferente,0.0,Christerlbell Mussa
1275,martin garrix thrid party,0.0,Omkar Chavan
1277,gay,0.0,IIS69
1280,des francais,0.0,NouilleRamen
1281,la musica es muy buena martin garrix el mejor dj del mundo b,0.0,Luis Murga
1283,awesome,0.0,Eliška ?iháková
1284,progressive house foreva baby lt,0.0,samad black
1286,calidad,0.0,Tutoriales Miguel
1289,goede track namens afterscool radio,0.0,Afterscool Radio
1291,cazzo fai,0.0,Luigi Castiello
1357,que temazo por dios,0.0,Jesus Garcia
1363,best dj ever,0.0,koko darsanto
1455,nice profff d,0.0,RanqeR CaspeR
1437,love music,0.0,Byanka Cahuana
1418,prefer girls by area,0.0,Matthew Kng
1419,esta cancion es la mejor que eh escuchado quot v,0.0,Soy eDuG
1421,cape town lt,0.0,phazje
1423,pinche puto,0.0,Dany bloogs
1424,pinche puto,0.0,Dany bloogs
1425,ai,0.0,Deywyson Carlos
1426,someone play minecraft,0.0,Siap l Minecraft
1432,best song ever,0.0,ibrahim mancilla
1433,per,0.0,Haeshi Prado
1435,geniaal,0.0,Yamil Bodosky
1439,deaf people listened without bass,0.0,one stone
1416,prefer girls by area,0.0,Matthew Kng
1440,hanicoop doet al tijd goed martin,0.0,Prankking
1445,que paso con el antiguo garrix echo de menos el estilo proxy animals o wizard c,0.0,Zed Diesder
1446,martin garrix el mejor sin duda,0.0,Danae Román G.
1448,eu queria o nome da m da vinheta da spirit em s paulo algu sabe o nome,0.0,Guilherme Lima
1449,se lokoo essee martin garrix e de outro planeta,0.0,Antonio Manoel
1450,martin garrix melhor musica dele,0.0,daniela moraes almeida
1451,waaa,0.0,antonio galan
1452,amazing,0.0,antonio galan
1453,love martin garrix,0.0,Jolidan
1454,vans,0.0,Fialtian Mapper
1417,prefer girls by area,0.0,Matthew Kng
1415,nice,0.0,Boim Beat
1364,awesome,0.0,khairul aiman
1386,such an amazing song,0.0,Elena Triantopoulou
1365,,0.0,Farsha Hasnoe
1367,pokemon go,0.0,Eduardo Rojas
1371,best martin garrix song,0.0,Srnort tt
1373,gggggg,0.0,Remberto Torres
1374,gggggg,0.0,Remberto Torres
1379,grefg,0.0,Tsuhako MI GOD
1381,martin,0.0,Forever Shy
1382,sebastian ingrosso,0.0,Michal Rogalski
1383,troch w stylu allesso,0.0,Michal Rogalski
1385,searching pok,0.0,Faast_
1388,best song,0.0,Mate #
1414,beat dropped harder than animeme s subscribers,0.0,Xeno Music
1393,its beautiful voice,0.0,Brian McFadden
1394,hello v,0.0,Azael Zarate Ramirez
1396,ei martin solo te queria decir que te has olvidado de ponerle kick,0.0,arnau atala
1400,martin garrix soy tu fan numero,0.0,¡Friends Two!
1401,great song martin good job,0.0,Matt Skywalker
1403,o mio dio soar blur,0.0,Nicolas Scaratti
1404,best song ever,0.0,Gorri 004
1410,nice,0.0,Dayfel Cardenas
1411,oops,0.0,BLACK BOX
1413,noice,0.0,George Brewer
843,eu te amo martin garrix,0.0,Pzk
837,ihan semi,0.0,niklas seppänen
3551,martin vem pro brasil logo,0.0,Emilly Souza
201,,0.0,el pollas redondas
272,love,0.0,ggamer
275,ehh,0.0,luciano ocampo
276,giaro looks so fucking good,0.0,Cam _
277,nice song very easy,0.0,Alone Gaming
278,good music,0.0,cristian quispe huaman
279,locote,0.0,cristian quispe huaman
284,cool,0.0,christian Mputuofficiel
286,pertamax,0.0,Rifki Kholil
287,ultraaaaaaaaaaaaaaa,0.0,Martin Cejas
289,namibia represent,0.0,Luke Schroder
300,que buena combinaci martin,0.0,joses peralta
302,who s come from lithuania,0.0,Little X
303,more prog house garrix please,0.0,JJ
304,lokaso,0.0,esmith evanan arones
307,que m foda,0.0,Guilherme Morais
308,discribe my kanal,0.0,FOKUS TV
311,mu gaga hhee haveee lionss,0.0,Sabin Conchi
312,nicce,0.0,Little Lisa
314,wow cool,0.0,12 123
318,brasil,0.0,mix gamer
320,greetings from israel lt,0.0,FraNcli v
321,,0.0,Alonsa Rexha
325,mui genial,0.0,Enrique Mora
268,brasiiiiiiil,0.0,yhaianan fins
267,que cooooool s la onda,0.0,Nallely Charpentier
266,severa canci,0.0,anne ochoa
238,another super hit jy mag maar martin,0.0,Christopher Allnutt
210,est muy bien,0.0,Pepe Luis
211,algum ae,0.0,MatheusFootball
214,de latina por aqu,0.0,Elba Pacheco
221,line si lo est viendo en,0.0,Diego Escuderos
222,ta chida,0.0,GOKU GAMER 07
223,wao martin garrix el mejor,0.0,Luis Miguel Dominguez Portilla
224,thanksssss,0.0,Gamzem Cinar
225,briza boa lt,0.0,Babi_ Kirishima
231,he just,0.0,edwin galvez ramos
236,din morena te achei gata demais prazer sou o igor sou brasileiro mais tamb sei um pouco de ingles,0.0,Sr BadBoy 7110TM
242,goodd,0.0,fine 57
262,awe nam,0.0,Oliver Diekman
243,amo su musica,0.0,yennireth barrios
245,unbeliavble song,0.0,MaxFront
250,third party as always,0.0,Morgan M
251,swedish house,0.0,Lily Yacoub
252,best,0.0,Mat?j Gasnárek
253,tuy v very nice,0.0,Minh Anh
256,thats thailand,0.0,Yathida Anankul
258,aaaaaaaaaaaaaaaaaaaaaaaa,0.0,Yoou
259,,0.0,No name available
260,hola el mejor eres tu,0.0,Maria Dolores Flores
329,there are people don t have speakers,0.0,???
330,giarro,0.0,Boraa Berber
331,sebaaaaas,0.0,JESSICA ESTEFANIA ROMAN
405,bulgaria,0.0,DJ Exxtra Life
383,love youuuuuuuu mart garrix,0.0,Lili Oli
385,vim pelo t,0.0,Taiane Mariz àvila
389,third party well,0.0,FishDie
